,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
65,198.18.0.1,60128,198.18.0.10,443,192.168.5.2,60129,103.166.52.49,2011,198.18.0.1,60128,198.18.0.10,443,37,15633,26,4.274054,1.9349730000000005,7,accounts.google.com,192.168.5.2,60129,103.166.52.49,2011,34,18408,24,4.275479,1.9730490000000005,7
66,198.18.0.1,60136,198.18.0.23,5228,192.168.5.2,60137,103.166.52.49,2011,198.18.0.1,60136,198.18.0.23,5228,42,15918,36,6.24547,62.476975,4,mtalk.google.com,192.168.5.2,60137,103.166.52.49,2011,37,15607,27,6.246959,62.51421499999999,4
67,198.18.0.1,60138,198.18.0.21,443,192.168.5.2,60140,103.166.52.49,2011,198.18.0.1,60138,198.18.0.21,443,52,18739,37,6.466817,62.281771,7,clients2.google.com,192.168.5.2,60140,103.166.52.49,2011,47,20286,28,6.468252,62.318595,7
68,198.18.0.1,60139,198.18.0.22,443,192.168.5.2,60141,103.166.52.49,2011,198.18.0.1,60139,198.18.0.22,443,53,20199,38,6.467138,62.281408000000006,7,update.googleapis.com,192.168.5.2,60141,103.166.52.49,2011,50,21944,29,6.468345,62.319583,7
69,198.18.0.1,60142,198.18.0.24,443,192.168.5.2,60143,103.166.52.49,2011,198.18.0.1,60142,198.18.0.24,443,62,19646,39,6.559632,62.189809,9,android.clients.google.com,192.168.5.2,60143,103.166.52.49,2011,51,23948,30,6.561465,62.226444,9
70,198.18.0.1,60144,198.18.0.27,443,192.168.5.2,60145,103.166.52.49,2011,198.18.0.1,60144,198.18.0.27,443,169,88250,44,10.450924,58.299165,25,optimizationguide-pa.googleapis.com,192.168.5.2,60145,103.166.52.49,2011,130,84315,32,10.453003,58.34506199999999,25
71,198.18.0.1,60148,198.18.0.28,443,192.168.5.2,60149,103.166.52.49,2011,198.18.0.1,60148,198.18.0.28,443,7733,6065138,46,10.455665,58.294087000000005,97,drive.google.com,192.168.5.2,60149,103.166.52.49,2011,3138,3125994,34,10.45706,58.33188200000001,93
72,198.18.0.1,60146,198.18.0.28,443,192.168.5.2,60147,103.166.52.49,2011,198.18.0.1,60146,198.18.0.28,443,35,16037,45,10.453499,58.298785,4,drive.google.com,192.168.5.2,60147,103.166.52.49,2011,32,15394,33,10.455143,58.339553,4
73,198.18.0.1,60150,198.18.0.10,443,192.168.5.2,60151,103.166.52.49,2011,198.18.0.1,60150,198.18.0.10,443,2306,1710445,47,10.908486,57.841094,31,accounts.google.com,192.168.5.2,60151,103.166.52.49,2011,906,945752,35,10.909766,57.878220000000006,31
74,198.18.0.1,60152,198.18.0.33,443,192.168.5.2,60153,103.166.52.49,2011,198.18.0.1,60152,198.18.0.33,443,128,84285,48,11.489209,57.259542,9,lh3.googleusercontent.com,192.168.5.2,60153,103.166.52.49,2011,88,66628,36,11.490779,57.29733999999999,9
75,198.18.0.1,60154,198.18.0.34,443,192.168.5.2,60155,103.166.52.49,2011,198.18.0.1,60154,198.18.0.34,443,317,225030,49,11.510978,57.238382,15,fonts.gstatic.com,192.168.5.2,60155,103.166.52.49,2011,177,148546,37,11.5129,57.281959,15
76,198.18.0.1,60156,198.18.0.32,443,192.168.5.2,60157,103.166.52.49,2011,198.18.0.1,60156,198.18.0.32,443,641,454357,50,11.526276,57.223586,47,ssl.gstatic.com,192.168.5.2,60157,103.166.52.49,2011,388,322546,38,11.527719,57.26127400000001,49
77,198.18.0.1,60164,198.18.0.11,443,192.168.5.2,60165,103.166.52.49,2011,198.18.0.1,60164,198.18.0.11,443,105,56342,53,12.436691,56.311823,13,www.google.com,192.168.5.2,60165,103.166.52.49,2011,79,45735,41,12.438699,56.36015999999999,13
