,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
34,198.18.0.1,62242,198.18.0.62,443,192.168.5.2,62243,103.166.52.49,2064,198.18.0.1,62242,198.18.0.62,443,104,20429,158,81.111901,200.190207,18,beacons3.gvt2.com,192.168.5.2,62243,103.166.52.49,2064,99,33223,129,81.114822,200.558533,14
35,198.18.0.1,61949,198.18.0.13,443,192.168.5.2,61964,122.192.189.41,443,198.18.0.1,61949,198.18.0.13,443,1587,1255336,14,3.492075,2.0065990000000005,18,infinityicon.infinitynewtab.com,192.168.5.2,61964,122.192.189.41,443,722,657306,18,3.585303,1.9147069999999995,18
36,198.18.0.1,61947,198.18.0.11,443,192.168.5.2,61974,221.5.100.174,2064,198.18.0.1,61947,198.18.0.11,443,35,13014,12,3.490286,1.996374,7,accounts.google.com,192.168.5.2,61974,221.5.100.174,2064,38,18274,23,3.594891,2.087949,7
37,198.18.0.1,61948,198.18.0.12,443,192.168.5.2,61973,221.5.100.174,2064,198.18.0.1,61948,198.18.0.12,443,37,14406,13,3.490621,1.99555,7,www.google.com,192.168.5.2,61973,221.5.100.174,2064,39,18299,24,3.594891,2.1105620000000003,7
38,198.18.0.1,61946,198.18.0.10,443,192.168.5.2,61975,221.5.100.174,2064,198.18.0.1,61946,198.18.0.10,443,28,10116,11,3.48336,2.001821,6,weatheroffer.com,192.168.5.2,61975,221.5.100.174,2064,33,13576,25,3.776334,1.918689,6
39,198.18.0.1,61989,198.18.0.17,443,192.168.5.2,61992,121.43.167.86,443,198.18.0.1,61989,198.18.0.17,443,49,15015,28,4.05598,1.4458010000000003,6,api.infinitynewtab.com,192.168.5.2,61992,121.43.167.86,443,37,14263,32,4.260758,1.2424020000000002,6
40,198.18.0.1,61995,198.18.0.11,443,192.168.5.2,61999,221.5.100.174,2064,198.18.0.1,61995,198.18.0.11,443,36,14987,31,4.268261,1.2183029999999997,7,accounts.google.com,192.168.5.2,61999,221.5.100.174,2064,36,18215,33,4.37096,1.330037,7
41,198.18.0.1,61997,198.18.0.19,443,192.168.5.2,62001,221.5.100.174,2064,198.18.0.1,61997,198.18.0.19,443,37,14678,33,4.296894,1.189566,7,memex-pa.googleapis.com,192.168.5.2,62001,221.5.100.174,2064,39,19420,35,4.399717,1.2824410000000004,7
42,198.18.0.1,62009,198.18.0.22,443,192.168.5.2,62012,221.5.100.174,2064,198.18.0.1,62009,198.18.0.22,443,10,2266,36,5.079062,0.4059039999999996,1,accounts.youtube.com,192.168.5.2,62012,221.5.100.174,2064,22,13830,38,5.18199,0.4173309999999999,2
43,198.18.0.1,62020,198.18.0.25,5228,192.168.5.2,62035,221.5.100.174,2064,198.18.0.1,62020,198.18.0.25,5228,72,15360,46,5.5034600000000005,271.135944,4,mtalk.google.com,192.168.5.2,62035,221.5.100.174,2064,67,19082,45,5.606028,271.826185,4
44,198.18.0.1,62027,198.18.0.26,443,192.168.5.2,62043,221.5.100.174,2064,198.18.0.1,62027,198.18.0.26,443,116,23690,50,5.540404,278.07622,13,android.clients.google.com,192.168.5.2,62043,221.5.100.174,2064,103,29383,48,5.643274,278.250178,13
