,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows,label
496,198.18.0.1,51326,198.18.0.110,443,192.168.5.2,51327,103.216.253.85,2011,198.18.0.1,51326,198.18.0.110,443,73,31885,93,18.266493,48.611862,7,peoplestackwebexperiments-pa.clients6.google.com,192.168.5.2,51327,103.216.253.85,2011,62,31489,77,18.267027,48.652848000000006,7,email
497,198.18.0.1,51328,198.18.1.7,443,192.168.5.2,51329,103.216.253.85,2011,198.18.0.1,51328,198.18.1.7,443,167,84920,94,18.299166,48.578342000000006,29,taskassist-pa.clients6.google.com,192.168.5.2,51329,103.216.253.85,2011,150,93892,78,18.299845,48.62682699999999,29,email
498,198.18.0.1,51330,198.18.0.47,443,192.168.5.2,51331,103.216.253.85,2011,198.18.0.1,51330,198.18.0.47,443,707,575005,95,18.365022,48.513898,13,contacts.google.com,192.168.5.2,51331,103.216.253.85,2011,401,380657,79,18.365575,48.56117,13,email
499,198.18.0.1,51332,198.18.0.48,443,192.168.5.2,51333,103.216.253.85,2011,198.18.0.1,51332,198.18.0.48,443,77,33074,96,18.467188,48.407236000000005,13,signaler-pa.clients6.google.com,192.168.5.2,51333,103.216.253.85,2011,67,36190,80,18.46769,48.448825,13,email
500,198.18.0.1,51334,198.18.0.31,443,192.168.5.2,51335,103.216.253.85,2011,198.18.0.1,51334,198.18.0.31,443,41,16038,97,18.592282,48.28164,7,fonts.googleapis.com,192.168.5.2,51335,103.216.253.85,2011,37,17644,81,18.593378,48.317024,7,email
501,198.18.0.1,51336,198.18.1.8,443,192.168.5.2,51337,103.216.253.85,2011,198.18.0.1,51336,198.18.1.8,443,50,22230,98,19.085406,47.791386,7,subscriptionsfirstparty-pa.clients6.google.com,192.168.5.2,51337,103.216.253.85,2011,48,26991,82,19.085546,47.841241,7,email
502,198.18.0.1,51338,198.18.0.44,443,192.168.5.2,51339,103.216.253.85,2011,198.18.0.1,51338,198.18.0.44,443,106,62293,99,19.83777,47.036976,7,ogs.google.com,192.168.5.2,51339,103.216.253.85,2011,67,41778,83,19.838156,47.07928,7,email
503,198.18.0.1,51349,198.18.0.32,443,192.168.5.2,51350,103.216.253.85,2011,198.18.0.1,51349,198.18.0.32,443,2868,858759,102,30.323839,36.552378,907,ssl.gstatic.com,192.168.5.2,51350,103.216.253.85,2011,2127,1296828,86,30.324266,36.599124,907,email
504,198.18.0.1,51351,198.18.0.36,443,192.168.5.2,51352,103.216.253.85,2011,198.18.0.1,51351,198.18.0.36,443,276,52364,103,31.520309,35.356781,101,www.gstatic.com,192.168.5.2,51352,103.216.253.85,2011,233,125710,87,31.520693,35.396530000000006,101,email
505,198.18.0.1,51365,198.18.0.28,443,192.168.5.2,51366,103.216.253.85,2011,198.18.0.1,51365,198.18.0.28,443,59,30582,108,57.447289,9.429947999999996,11,drive.google.com,192.168.5.2,51366,103.216.253.85,2011,58,32561,92,57.448338,9.469181,11,email
506,198.18.0.1,51367,198.18.0.35,443,192.168.5.2,51368,103.216.253.85,2011,198.18.0.1,51367,198.18.0.35,443,41,17883,109,57.689443,9.189352999999995,7,clients6.google.com,192.168.5.2,51368,103.216.253.85,2011,38,19477,93,57.689819,9.232675999999998,7,email
507,198.18.0.1,51369,198.18.0.86,443,192.168.5.2,51370,103.216.253.85,2011,198.18.0.1,51369,198.18.0.86,443,46,23533,110,58.230288,8.648747999999998,7,drive-thirdparty.googleusercontent.com,192.168.5.2,51370,103.216.253.85,2011,39,23555,94,58.230795,8.692550999999995,7,email
508,198.18.0.1,51371,198.18.0.35,443,192.168.5.2,51372,103.216.253.85,2011,198.18.0.1,51371,198.18.0.35,443,45,21610,111,58.345679,8.531740000000006,7,clients6.google.com,192.168.5.2,51372,103.216.253.85,2011,40,22618,95,58.347205,8.56828999999999,7,email
509,198.18.0.1,51377,198.18.0.9,443,192.168.5.2,51378,103.216.253.85,2011,198.18.0.1,51377,198.18.0.9,443,45,14596,113,60.180747,6.704349000000008,9,clientservices.googleapis.com,192.168.5.2,51378,103.216.253.85,2011,53,23128,97,60.181,6.745764000000008,9,email
510,198.18.0.1,51379,198.18.0.22,443,192.168.5.2,51380,120.232.217.159,2011,198.18.0.1,51379,198.18.0.22,443,50,25672,114,60.493048,6.391986000000003,7,update.googleapis.com,192.168.5.2,51380,120.232.217.159,2011,53,30712,98,60.493226,6.424123999999999,7,email
511,198.18.0.1,51381,198.18.0.19,443,192.168.5.2,51382,120.232.217.159,2011,198.18.0.1,51381,198.18.0.19,443,46,21470,115,61.724165,5.160840000000007,7,clients4.google.com,192.168.5.2,51382,120.232.217.159,2011,43,23621,99,61.724358,5.195563,7,email
512,198.18.0.1,51383,198.18.0.10,443,192.168.5.2,51385,221.5.100.174,2011,198.18.0.1,51383,198.18.0.10,443,10,2297,116,66.776695,0.1270739999999932,1,accounts.google.com,192.168.5.2,51385,221.5.100.174,2011,16,5344,102,66.866539,0.094867999999991,1,email
513,198.18.0.1,51384,198.18.1.4,443,192.168.5.2,51386,221.5.100.174,2011,198.18.0.1,51384,198.18.1.4,443,10,2293,117,66.808497,0.0963320000000038,1,mail.google.com,192.168.5.2,51386,221.5.100.174,2011,16,3909,101,66.866539,0.0849159999999926,1,email
514,198.18.0.1,62480,198.18.0.72,443,192.168.5.2,62481,120.232.217.159,2011,198.18.0.1,62480,198.18.0.72,443,39,18517,24,3.504669,2.2870740000000005,7,accounts.youtube.com,192.168.5.2,62481,120.232.217.159,2011,37,19843,26,5.214662,2.3216400000000004,7,streaming
515,198.18.0.1,62503,198.18.0.114,443,192.168.5.2,62505,120.232.217.159,2011,198.18.0.1,62503,198.18.0.114,443,10876,8227966,46,11.937942,305.034073,342,www.youtube.com,192.168.5.2,62505,120.232.217.159,2011,6075,4983773,38,13.64609,305.064516,346,streaming
516,198.18.0.1,62506,198.18.0.114,443,192.168.5.2,62507,120.232.217.159,2011,198.18.0.1,62506,198.18.0.114,443,37,16136,47,11.940423,60.659245,4,www.youtube.com,192.168.5.2,62507,120.232.217.159,2011,36,15520,39,13.649253,60.692787,4,streaming
517,198.18.0.1,62509,198.18.0.115,443,192.168.5.2,62511,120.232.217.159,2011,198.18.0.1,62509,198.18.0.115,443,428,284396,49,12.143869,242.906565,18,i.ytimg.com,192.168.5.2,62511,120.232.217.159,2011,248,181188,41,13.855174,242.935512,18,streaming
518,198.18.0.1,62508,198.18.0.115,443,192.168.5.2,62510,120.232.217.159,2011,198.18.0.1,62508,198.18.0.115,443,10,2353,48,12.143679,0.0981919999999991,1,i.ytimg.com,192.168.5.2,62510,120.232.217.159,2011,21,10429,40,13.855022,0.0957969999999992,2,streaming
519,198.18.0.1,62515,198.18.0.156,443,192.168.5.2,62516,120.232.217.159,2011,198.18.0.1,62515,198.18.0.156,443,43,12248,52,12.227529,165.964207,4,rr5---sn-i3bssn7e.googlevideo.com,192.168.5.2,62516,120.232.217.159,2011,42,13371,44,13.935883,120.990043,4,streaming
520,198.18.0.1,62514,198.18.0.156,443,192.168.5.2,62517,120.232.217.159,2011,198.18.0.1,62514,198.18.0.156,443,43,12284,51,12.227337,165.96433199999998,4,rr5---sn-i3bssn7e.googlevideo.com,192.168.5.2,62517,120.232.217.159,2011,41,14392,43,13.935882,120.99028800000002,4,streaming
521,198.18.0.1,62531,198.18.0.136,443,192.168.5.2,62532,221.5.100.174,2011,198.18.0.1,62531,198.18.0.136,443,72930,58785351,60,13.443479,303.453434,129,rr2---sn-i3belnl7.googlevideo.com,192.168.5.2,62532,221.5.100.174,2011,29661,30634699,50,15.152681,303.488961,129,streaming
522,198.18.0.1,62530,198.18.0.136,443,192.168.5.2,62533,221.5.100.174,2011,198.18.0.1,62530,198.18.0.136,443,14032,11081128,59,13.442694,303.45415599999995,129,rr2---sn-i3belnl7.googlevideo.com,192.168.5.2,62533,221.5.100.174,2011,6198,5909811,49,15.152681,303.49222100000003,129,streaming
523,198.18.0.1,62540,198.18.0.121,443,192.168.5.2,62541,221.5.100.174,2011,198.18.0.1,62540,198.18.0.121,443,99,35191,65,13.971189,241.664878,10,yt3.ggpht.com,192.168.5.2,62541,221.5.100.174,2011,86,38978,53,15.68046,241.711343,10,streaming
524,198.18.0.1,62558,198.18.0.122,443,192.168.5.2,62559,221.5.100.174,2011,198.18.0.1,62558,198.18.0.122,443,79,20788,75,15.310285,240.162753,8,youtube.com,192.168.5.2,62559,221.5.100.174,2011,64,22633,61,17.01976,240.198139,8,streaming
525,198.18.0.1,62562,198.18.0.72,443,192.168.5.2,62563,221.5.100.174,2011,198.18.0.1,62562,198.18.0.72,443,92,27713,78,15.366462,240.525905,10,accounts.youtube.com,192.168.5.2,62563,221.5.100.174,2011,76,30468,62,17.075337,240.56320700000003,10,streaming
526,198.18.0.1,62784,198.18.0.135,443,192.168.5.2,62786,221.5.100.174,2011,198.18.0.1,62784,198.18.0.135,443,38,19146,155,315.878526,1.0939209999999662,7,suggestqueries-clients6.youtube.com,192.168.5.2,62786,221.5.100.174,2011,34,20457,131,317.586501,1.1345460000000005,7,streaming
527,198.18.0.1,63047,198.18.0.114,443,192.168.5.2,63049,221.5.100.174,2011,198.18.0.1,63047,198.18.0.114,443,10041,7878471,31,5.246974,7.158824000000001,75,www.youtube.com,192.168.5.2,63049,221.5.100.174,2011,4099,3671366,27,5.248829,7.195452,77,streaming
528,198.18.0.1,63046,198.18.0.114,443,192.168.5.2,63048,221.5.100.174,2011,198.18.0.1,63046,198.18.0.114,443,29,15791,30,5.246743,7.157036999999999,4,www.youtube.com,192.168.5.2,63048,221.5.100.174,2011,28,14525,28,5.248829,7.192859,4,streaming
529,198.18.0.1,63051,198.18.0.115,443,192.168.5.2,63053,221.5.100.174,2011,198.18.0.1,63051,198.18.0.115,443,536,389943,33,5.478433,6.927743,17,i.ytimg.com,192.168.5.2,63053,221.5.100.174,2011,236,219630,30,5.480432,6.963993,17,streaming
530,198.18.0.1,63050,198.18.0.115,443,192.168.5.2,63052,221.5.100.174,2011,198.18.0.1,63050,198.18.0.115,443,21,8949,32,5.476064,0.1047250000000001,3,i.ytimg.com,192.168.5.2,63052,221.5.100.174,2011,21,11514,29,5.48043,0.1392030000000002,3,streaming
531,198.18.0.1,63055,198.18.0.161,443,192.168.5.2,63058,221.5.100.174,2011,198.18.0.1,63055,198.18.0.161,443,26,11426,35,5.555742,6.847728999999999,4,rr1---sn-i3b7knlk.googlevideo.com,192.168.5.2,63058,221.5.100.174,2011,27,12668,32,5.556977,6.883985000000001,4,streaming
532,198.18.0.1,63056,198.18.0.161,443,192.168.5.2,63059,221.5.100.174,2011,198.18.0.1,63056,198.18.0.161,443,22,9383,36,5.555954,6.84755,4,rr1---sn-i3b7knlk.googlevideo.com,192.168.5.2,63059,221.5.100.174,2011,27,13568,33,5.557017,6.887219,4,streaming
533,198.18.0.1,63064,198.18.0.162,443,192.168.5.2,63065,221.5.100.174,2011,198.18.0.1,63064,198.18.0.162,443,5723,4586397,42,6.260379,6.143196,4,rr3---sn-i3belnlz.googlevideo.com,192.168.5.2,63065,221.5.100.174,2011,2157,2123427,35,6.261936,6.182449,4,streaming
534,198.18.0.1,63084,198.18.0.121,443,192.168.5.2,63085,221.5.100.174,2011,198.18.0.1,63084,198.18.0.121,443,77,47050,53,8.050516,4.35553,9,yt3.ggpht.com,192.168.5.2,63085,221.5.100.174,2011,52,37451,42,8.052288,4.392156999999999,9,streaming
535,198.18.0.1,63100,198.18.0.122,443,192.168.5.2,63101,221.5.100.174,2011,198.18.0.1,63100,198.18.0.122,443,33,14666,61,8.758653,3.646803,7,youtube.com,192.168.5.2,63101,221.5.100.174,2011,34,20161,50,8.761499,3.682984,7,streaming
536,198.18.0.1,63104,198.18.0.72,443,192.168.5.2,63105,221.5.100.174,2011,198.18.0.1,63104,198.18.0.72,443,53,24933,64,8.92875,3.476811,9,accounts.youtube.com,192.168.5.2,63105,221.5.100.174,2011,47,28231,51,8.930927,3.5134799999999995,9,streaming
537,198.18.0.1,63120,198.18.0.114,443,192.168.5.2,63121,221.5.100.174,2011,198.18.0.1,63120,198.18.0.114,443,1829,1149518,76,12.91524,302.387206,272,www.youtube.com,192.168.5.2,63121,221.5.100.174,2011,2170,1309922,61,12.9168,302.426527,272,streaming
538,198.18.0.1,63122,198.18.0.121,443,192.168.5.2,63124,221.5.100.174,2011,198.18.0.1,63122,198.18.0.121,443,193,104145,80,15.041599,240.139212,8,yt3.ggpht.com,192.168.5.2,63124,221.5.100.174,2011,110,65444,63,15.043497,240.175234,8,streaming
539,198.18.0.1,63123,198.18.0.115,443,192.168.5.2,63125,221.5.100.174,2011,198.18.0.1,63123,198.18.0.115,443,105,40413,81,15.041786,247.091517,12,i.ytimg.com,192.168.5.2,63125,221.5.100.174,2011,88,40208,62,15.043497,247.131262,12,streaming
540,198.18.0.1,63135,198.18.0.136,443,192.168.5.2,63136,221.5.100.174,2011,198.18.0.1,63135,198.18.0.136,443,48838,38521660,86,16.341083,298.91178499999995,127,rr2---sn-i3belnl7.googlevideo.com,192.168.5.2,63136,221.5.100.174,2011,18953,19287596,68,16.34291,298.948484,127,streaming
541,198.18.0.1,63143,198.18.0.162,443,192.168.5.2,63144,221.5.100.174,2011,198.18.0.1,63143,198.18.0.162,443,4255,3429185,89,20.547341,166.08848400000002,4,rr3---sn-i3belnlz.googlevideo.com,192.168.5.2,63144,221.5.100.174,2011,1664,1677290,71,20.548882,121.122507,4,streaming
542,198.18.0.1,63145,198.18.0.136,443,192.168.5.2,63146,221.5.100.174,2011,198.18.0.1,63145,198.18.0.136,443,14012,10987758,90,21.803928,293.448843,125,rr2---sn-i3belnl7.googlevideo.com,192.168.5.2,63146,221.5.100.174,2011,6083,5728694,72,21.805343,293.48624,125,streaming
543,198.18.0.1,63476,198.18.0.72,443,192.168.5.2,63479,120.232.217.159,2011,198.18.0.1,63476,198.18.0.72,443,42,18644,26,3.457837,10.155761,7,accounts.youtube.com,192.168.5.2,63479,120.232.217.159,2011,43,20220,21,3.463557,10.192691,7,streaming
544,198.18.0.1,63487,198.18.0.114,443,192.168.5.2,63488,120.232.217.159,2011,198.18.0.1,63487,198.18.0.114,443,9720,7612202,34,5.612506,8.000875,87,www.youtube.com,192.168.5.2,63488,120.232.217.159,2011,4441,3837022,26,5.61421,8.042166,89,streaming
545,198.18.0.1,63486,198.18.0.114,443,192.168.5.2,63489,120.232.217.159,2011,198.18.0.1,63486,198.18.0.114,443,29,15827,33,5.612335,7.999032,4,www.youtube.com,192.168.5.2,63489,120.232.217.159,2011,28,15495,25,5.61421,8.042326,4,streaming
546,198.18.0.1,63491,198.18.0.115,443,192.168.5.2,63492,120.232.217.159,2011,198.18.0.1,63491,198.18.0.115,443,531,393148,36,5.819576,7.794639,23,i.ytimg.com,192.168.5.2,63492,120.232.217.159,2011,258,224373,28,5.824631,7.832127999999999,23,streaming
547,198.18.0.1,63490,198.18.0.115,443,192.168.5.2,63493,120.232.217.159,2011,198.18.0.1,63490,198.18.0.115,443,10,2257,35,5.819328,0.1044110000000007,1,i.ytimg.com,192.168.5.2,63493,120.232.217.159,2011,20,10486,29,5.824631,0.099545,2,streaming
548,198.18.0.1,63496,198.18.0.156,443,192.168.5.2,63499,120.232.217.159,2011,198.18.0.1,63496,198.18.0.156,443,29,12947,39,5.907383,7.703674,6,rr5---sn-i3bssn7e.googlevideo.com,192.168.5.2,63499,120.232.217.159,2011,28,13804,32,5.908947,7.747348000000001,6,streaming
549,198.18.0.1,63495,198.18.0.156,443,192.168.5.2,63498,120.232.217.159,2011,198.18.0.1,63495,198.18.0.156,443,22,9431,38,5.907174,7.703948999999999,3,rr5---sn-i3bssn7e.googlevideo.com,192.168.5.2,63498,120.232.217.159,2011,27,10871,31,5.908455,7.993311999999999,3,streaming
550,198.18.0.1,63504,198.18.0.154,443,192.168.5.2,63505,120.232.217.159,2011,198.18.0.1,63504,198.18.0.154,443,8452,6802579,45,6.544348,7.288657,8,rr1---sn-i3b7kn6s.googlevideo.com,192.168.5.2,63505,120.232.217.159,2011,4017,3563143,34,6.545853,7.325284000000001,8,streaming
551,198.18.0.1,63508,198.18.0.165,443,192.168.5.2,63510,120.232.217.159,2011,198.18.0.1,63508,198.18.0.165,443,26,12449,47,7.000482,0.6442170000000003,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63510,120.232.217.159,2011,30,13534,36,7.002126,0.676863,4,streaming
552,198.18.0.1,63509,198.18.0.165,443,192.168.5.2,63511,120.232.217.159,2011,198.18.0.1,63509,198.18.0.165,443,26,12473,48,7.000751,0.651586,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63511,120.232.217.159,2011,30,15011,37,7.002195,0.6932510000000001,4,streaming
553,198.18.0.1,63518,198.18.0.165,443,192.168.5.2,63519,120.232.217.159,2011,198.18.0.1,63518,198.18.0.165,443,26,12481,53,7.646306,0.6423289999999993,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63519,120.232.217.159,2011,30,15134,40,7.647664,0.6787060000000009,4,streaming
554,198.18.0.1,63520,198.18.0.165,443,192.168.5.2,63521,120.232.217.159,2011,198.18.0.1,63520,198.18.0.165,443,26,12441,54,7.653847,0.6658660000000003,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63521,120.232.217.159,2011,30,14811,41,7.655377,0.7054410000000004,4,streaming
555,198.18.0.1,63530,198.18.0.121,443,192.168.5.2,63532,120.232.217.159,2011,198.18.0.1,63530,198.18.0.121,443,151,105468,60,8.396326,5.216595,11,yt3.ggpht.com,192.168.5.2,63532,120.232.217.159,2011,96,74053,46,8.398332,5.257936000000001,11,streaming
556,198.18.0.1,63537,198.18.0.165,443,192.168.5.2,63540,120.232.217.159,2011,198.18.0.1,63537,198.18.0.165,443,26,12513,64,8.467838,0.6456609999999987,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63540,120.232.217.159,2011,30,14357,49,8.469552,0.6836830000000003,4,streaming
557,198.18.0.1,63539,198.18.0.165,443,192.168.5.2,63541,120.232.217.159,2011,198.18.0.1,63539,198.18.0.165,443,26,12505,65,8.468164,0.6464599999999994,4,rr3---sn-q4flrne7.googlevideo.com,192.168.5.2,63541,120.232.217.159,2011,31,14964,50,8.469672,0.6841250000000016,4,streaming
558,198.18.0.1,63550,198.18.0.122,443,192.168.5.2,63551,120.232.217.159,2011,198.18.0.1,63550,198.18.0.122,443,39,18506,72,8.978192,4.634581000000001,7,youtube.com,192.168.5.2,63551,120.232.217.159,2011,40,21530,55,8.980833,4.675488999999999,7,streaming
559,198.18.0.1,63582,198.18.0.114,443,192.168.5.2,63583,103.166.52.49,2011,198.18.0.1,63582,198.18.0.114,443,1776,1045552,93,15.507833,308.3599,280,www.youtube.com,192.168.5.2,63583,103.166.52.49,2011,1834,1186706,67,15.50954,308.396106,280,streaming
560,198.18.0.1,63585,198.18.0.166,443,192.168.5.2,63586,103.166.52.49,2011,198.18.0.1,63585,198.18.0.166,443,68978,54970617,95,15.713915,308.008357,133,rr2---sn-i3b7kn6s.googlevideo.com,192.168.5.2,63586,103.166.52.49,2011,28971,29316387,68,15.715341,308.044978,133,streaming
561,198.18.0.1,63584,198.18.0.166,443,192.168.5.2,63587,103.166.52.49,2011,198.18.0.1,63584,198.18.0.166,443,15326,11824008,94,15.71381,308.008728,133,rr2---sn-i3b7kn6s.googlevideo.com,192.168.5.2,63587,103.166.52.49,2011,6753,6492771,69,15.715341,308.051677,133,streaming
562,198.18.0.1,63588,198.18.0.115,443,192.168.5.2,63589,103.166.52.49,2011,198.18.0.1,63588,198.18.0.115,443,76,19746,96,16.061008,240.165127,8,i.ytimg.com,192.168.5.2,63589,103.166.52.49,2011,64,18925,70,16.063181,240.201238,8,streaming
563,198.18.0.1,59124,198.18.0.9,443,192.168.5.2,59125,221.5.100.174,2011,198.18.0.1,59124,198.18.0.9,443,39,14608,3,0.666137,11.654577,7,clientservices.googleapis.com,192.168.5.2,59125,221.5.100.174,2011,37,17594,5,0.665946,11.690061,7,upload
564,198.18.0.1,59130,198.18.0.11,443,192.168.5.2,59136,183.240.139.64,2011,198.18.0.1,59130,198.18.0.11,443,48,19924,6,2.499664,9.824304,9,www.google.com,192.168.5.2,59136,183.240.139.64,2011,41,22995,8,2.504327,9.852218,9,upload
565,198.18.0.1,59129,198.18.0.10,443,192.168.5.2,59133,183.240.139.64,2011,198.18.0.1,59129,198.18.0.10,443,2635,1948858,5,2.497808,10.11258,44,accounts.google.com,192.168.5.2,59133,183.240.139.64,2011,1161,1137407,7,2.500703,10.153787,44,upload
566,198.18.0.1,59160,198.18.0.16,443,192.168.5.2,59161,221.5.100.174,2011,198.18.0.1,59160,198.18.0.16,443,41,15421,17,2.713661,9.611759,7,www.googleapis.com,192.168.5.2,59161,221.5.100.174,2011,36,16915,19,2.728044,9.631471,7,upload
567,198.18.0.1,59162,198.18.0.10,443,192.168.5.2,59163,221.5.100.174,2011,198.18.0.1,59162,198.18.0.10,443,34,14856,18,2.737505,9.58806,7,accounts.google.com,192.168.5.2,59163,221.5.100.174,2011,32,16605,20,2.742161,9.619848,7,upload
568,198.18.0.1,59166,198.18.0.19,443,192.168.5.2,59167,221.5.100.174,2011,198.18.0.1,59166,198.18.0.19,443,67,28997,22,2.907604,9.416299,15,clients4.google.com,192.168.5.2,59167,221.5.100.174,2011,70,37941,21,2.906221,9.454985,15,upload
569,198.18.0.1,59180,198.18.0.28,443,192.168.5.2,59181,221.5.100.174,2011,198.18.0.1,59180,198.18.0.28,443,42,19101,30,5.171113,7.15476,7,drive.google.com,192.168.5.2,59181,221.5.100.174,2011,41,21639,27,5.169434,7.191468,7,upload
570,198.18.0.1,59178,198.18.0.27,443,192.168.5.2,59179,221.5.100.174,2011,198.18.0.1,59178,198.18.0.27,443,101,42962,29,5.169065,7.157058000000001,19,optimizationguide-pa.googleapis.com,192.168.5.2,59179,221.5.100.174,2011,87,48850,26,5.167643,7.196559000000001,19,upload
571,198.18.0.1,59182,198.18.0.28,443,192.168.5.2,59183,221.5.100.174,2011,198.18.0.1,59182,198.18.0.28,443,27,14700,31,5.173314,0.1024759999999993,3,drive.google.com,192.168.5.2,59183,221.5.100.174,2011,21,13146,28,5.171348,0.1424070000000004,3,upload
572,198.18.0.1,59184,198.18.0.33,443,192.168.5.2,59185,221.5.100.174,2011,198.18.0.1,59184,198.18.0.33,443,116,76444,32,6.090749,6.235531000000001,7,lh3.googleusercontent.com,192.168.5.2,59185,221.5.100.174,2011,74,59064,29,6.088909,6.275208999999999,7,upload
573,198.18.0.1,59186,198.18.0.34,443,192.168.5.2,59187,221.5.100.174,2011,198.18.0.1,59186,198.18.0.34,443,198,140963,33,6.113403,6.212622,7,fonts.gstatic.com,192.168.5.2,59187,221.5.100.174,2011,86,74676,30,6.111862,6.250102999999999,7,upload
574,198.18.0.1,59188,198.18.0.32,443,192.168.5.2,59189,221.5.100.174,2011,198.18.0.1,59188,198.18.0.32,443,173,109111,34,6.134488,6.191133999999999,17,ssl.gstatic.com,192.168.5.2,59189,221.5.100.174,2011,103,79373,31,6.132603,6.227601,17,upload
575,198.18.0.1,59192,198.18.0.41,443,192.168.5.2,59194,221.5.100.174,2011,198.18.0.1,59192,198.18.0.41,443,65,28981,37,8.7392,3.584491,15,play.google.com,192.168.5.2,59194,221.5.100.174,2011,66,36810,35,8.737558,3.6202229999999993,15,upload
576,198.18.0.1,59193,198.18.0.41,443,192.168.5.2,59195,221.5.100.174,2011,198.18.0.1,59193,198.18.0.41,443,10,2357,38,8.739386,0.0979790000000004,1,play.google.com,192.168.5.2,59195,221.5.100.174,2011,19,11486,34,8.737553,0.0994860000000006,2,upload
577,198.18.0.1,59196,198.18.0.36,443,192.168.5.2,59197,221.5.100.174,2011,198.18.0.1,59196,198.18.0.36,443,1219,979885,39,8.759453,3.5663400000000003,17,www.gstatic.com,192.168.5.2,59197,221.5.100.174,2011,552,566952,36,8.759173,3.603524,17,upload
