Address A,Port A,Address B,Port B,Packets,Bytes,Stream ID,Packets A to B,Bytes A to B,Packets B to A,Bytes B to A,Rel Start,Duration,Bits/s A to B,Bits/s B to A,Flows
192.168.5.2,59290,221.5.100.174,2011,51,30811,82,24,13936,27,16875,27.690616,28.690619,3885.0,4705.0,9
192.168.5.2,59304,221.5.100.174,2011,53,31118,89,24,9617,29,21501,30.930562,25.449771,3023.0,6758.0,9
192.168.5.2,59321,221.5.100.174,2011,41,26216,96,19,11443,22,14773,40.852698,15.527548000000005,5895.0,7611.0,9
192.168.5.2,59121,51.116.246.106,443,36,15033,1,19,6894,17,8139,0.002887,46.775829,1179.0,1392.0,8
192.168.5.2,59201,221.5.100.174,2011,37,18645,38,18,8370,19,10275,9.551092,2.8130740000000003,23803.0,29220.0,8
192.168.5.2,59125,221.5.100.174,2011,37,17594,5,18,8824,19,8770,0.665946,11.690061,6038.0,6001.0,7
192.168.5.2,59161,221.5.100.174,2011,36,16915,19,18,7789,18,9126,2.728044,9.631471,6469.0,7580.0,7
192.168.5.2,59163,221.5.100.174,2011,32,16605,20,16,7074,16,9531,2.742161,9.619848,5882.0,7926.0,7
192.168.5.2,59173,221.5.100.174,2011,34,18922,23,16,6961,18,11961,2.928683,9.43147,5904.0,10145.0,7
192.168.5.2,59181,221.5.100.174,2011,41,21639,27,20,10423,21,11216,5.169434,7.191468,11594.0,12477.0,7
192.168.5.2,59185,221.5.100.174,2011,74,59064,29,29,8462,45,50602,6.088909,6.275208999999999,10787.0,64510.0,7
192.168.5.2,59187,221.5.100.174,2011,86,74676,30,33,10764,53,63912,6.111862,6.250102999999999,13777.0,81806.0,7
192.168.5.2,59191,221.5.100.174,2011,57,37100,32,26,10649,31,26451,6.199839,6.161099000000001,13827.0,34345.0,7
192.168.5.2,59199,221.5.100.174,2011,34,17762,37,17,8771,17,8991,9.071822,3.288361,21338.0,21873.0,7
192.168.5.2,59235,221.5.100.174,2011,45,26539,55,22,13347,23,13192,16.392983,39.985608,2670.0,2639.0,7
192.168.5.2,59262,221.5.100.174,2011,48,27575,68,23,11468,25,16107,24.884884,31.493083,2913.0,4091.0,7
192.168.5.2,59264,221.5.100.174,2011,44,23349,69,22,12283,22,11066,25.066724,31.310094,3138.0,2827.0,7
192.168.5.2,59276,221.5.100.174,2011,40,23074,75,18,8957,22,14117,26.938489,29.442709,2433.0,3835.0,7
192.168.5.2,59286,221.5.100.174,2011,43,24212,80,20,9413,23,14799,27.124965,29.255344,2574.0,4046.0,7
192.168.5.2,59292,221.5.100.174,2011,40,21497,83,18,7411,22,14086,27.982428,28.395578,2087.0,3968.0,7
192.168.5.2,59296,221.5.100.174,2011,49,25877,85,22,10361,27,15516,28.295747,28.084459000000003,2951.0,4419.0,7
192.168.5.2,59298,221.5.100.174,2011,36,18058,86,18,9572,18,8486,28.706484,27.672048,2767.0,2453.0,7
192.168.5.2,59302,221.5.100.174,2011,33,18818,88,17,10127,16,8691,30.801714,25.578346,3167.0,2718.0,7
192.168.5.2,59306,221.5.100.174,2011,65,41332,90,28,10780,37,30552,31.017081,25.363272,3400.0,9636.0,7
192.168.5.2,59123,20.194.184.156,443,34,11235,3,17,3049,17,8186,0.009734,45.325351,538.0,1444.0,6
192.168.5.2,59300,20.213.196.214,443,18,6928,87,8,1501,10,5427,30.607,15.964613999999996,752.0,2719.0,6
192.168.5.2,59249,119.188.204.71,443,92,72864,62,31,4656,61,68208,18.124363,38.22568,974.0,14274.0,6
192.168.5.2,59254,119.188.204.71,443,34,14002,65,16,3660,18,10342,19.744761,36.605192,799.0,2260.0,6
192.168.5.2,59158,183.60.150.17,443,82,65792,17,31,5246,51,60546,2.566857,9.784829,4289.0,49501.0,6
192.168.5.2,59159,221.5.100.174,2011,30,13765,18,14,6838,16,6927,2.568357,9.789388,5588.0,5660.0,6
192.168.5.2,59212,221.5.100.174,2011,41,21460,43,20,11734,21,9726,12.322524,0.331766,282946.0,234526.0,6
192.168.5.2,59213,221.5.100.174,2011,35,19782,44,16,8611,19,11171,12.322528,0.3225540000000002,213570.0,277063.0,6
192.168.5.2,59140,112.82.180.41,443,22,8718,9,10,2413,12,6305,2.507086,0.031511,612611.0,1600710.0,4
192.168.5.2,59153,183.60.150.17,443,54,35044,15,23,4104,31,30940,2.515514,9.833604,3338.0,25170.0,4
192.168.5.2,59216,221.5.100.174,2011,38,16304,45,18,6416,20,9888,12.363323,43.987533,1166.0,1798.0,4
192.168.5.2,59233,221.5.100.174,2011,29,13065,54,14,5074,15,7991,16.182734,40.198391,1009.0,1590.0,4
192.168.5.2,59272,221.5.100.174,2011,29,18997,73,12,5756,17,13241,26.719102,0.143737999999999,320360.0,736951.0,4
192.168.5.2,59183,221.5.100.174,2011,21,13146,28,10,4379,11,8767,5.171348,0.1424070000000004,245999.0,492503.0,3
192.168.5.2,59119,13.89.179.13,443,11,5691,0,7,4981,4,710,0.0,5.565108,7160.0,1020.0,2
192.168.5.2,59145,112.82.180.41,443,13,7452,11,7,2139,6,5313,2.511634,0.022237,769528.0,1911408.0,2
192.168.5.2,59147,112.82.180.41,443,14,7602,12,7,2235,7,5367,2.512976,0.0209349999999997,854072.0,2050919.0,2
192.168.5.2,59150,112.82.180.41,443,15,7560,13,7,2139,8,5421,2.513639,0.0249209999999999,686649.0,1740219.0,2
192.168.5.2,59151,112.82.180.41,443,17,7732,14,8,2257,9,5475,2.514142,0.0294620000000001,612857.0,1486660.0,2
192.168.5.2,59195,221.5.100.174,2011,19,11486,34,8,2892,11,8594,8.737553,0.0994860000000006,232555.0,691072.0,2
192.168.5.2,59208,221.5.100.174,2011,21,13135,41,9,4308,12,8827,12.245747,0.0934340000000002,368859.0,755784.0,2
192.168.5.2,59209,221.5.100.174,2011,20,10543,42,9,3870,11,6673,12.2461,0.0966520000000006,320324.0,552332.0,2
192.168.5.2,59217,221.5.100.174,2011,21,11994,46,9,3160,12,8834,12.36429,0.1359459999999988,185956.0,519853.0,2
192.168.5.2,59274,221.5.100.174,2011,23,16064,74,9,4032,14,12032,26.750911,0.0949410000000021,339747.0,1013850.0,2
192.168.5.2,59099,117.18.232.200,443,8,532,40,4,220,4,312,11.792044,45.944599,38.0,54.0,1
192.168.5.2,59175,221.5.100.174,2011,17,4795,24,9,4259,8,536,3.268745,0.1195110000000001,285095.0,35879.0,1
192.168.5.2,59177,221.5.100.174,2011,15,3953,25,8,3483,7,470,3.356376,0.1198209999999999,232546.0,31380.0,1
110.249.194.71,80,192.168.5.2,59113,4,252,33,2,120,2,132,6.283124,0.0341529999999998,28108.0,30919.0,0
116.205.106.69,11112,192.168.5.2,60623,2,132,64,1,66,1,66,18.208876,7.400000000146179e-05,,,0
192.168.5.2,59294,10.208.135.8,7680,3,222,84,3,222,0,0,27.990894,3.012007999999998,589.0,0.0,0
192.168.5.2,59128,180.101.50.188,80,9,526,6,5,290,4,236,1.346647,0.018812,123325.0,100361.0,0
192.168.5.2,59204,180.101.50.188,80,9,526,39,5,290,4,236,11.344262,0.010807999999999,214655.0,174685.0,0
192.168.5.2,59257,180.101.50.188,80,9,526,66,5,290,4,236,21.396727,0.0214449999999999,108183.0,88039.0,0
192.168.5.2,59313,180.101.50.188,80,9,526,93,5,290,4,236,31.361656,0.0116429999999994,199261.0,162157.0,0
192.168.5.2,59324,183.2.172.42,80,10,581,97,9,507,1,74,41.414616,15.048964999999995,269.0,39.0,0
192.168.5.2,59328,183.2.172.42,80,8,472,98,7,398,1,74,51.359487,4.570358999999996,696.0,129.0,0
