inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort
198.18.0.1,56915,198.18.0.179,443,192.168.5.2,56918,120.232.217.159,2011
198.18.0.1,56919,198.18.0.14,5228,192.168.5.2,56920,120.232.217.159,2011
198.18.0.1,56921,198.18.0.181,443,192.168.5.2,56922,120.232.217.159,2011
198.18.0.1,56924,198.18.0.179,443,192.168.5.2,56926,120.232.217.159,2011
198.18.0.1,56923,198.18.0.181,443,192.168.5.2,56927,120.232.217.159,2011
198.18.0.1,56925,198.18.0.180,443,192.168.5.2,56928,120.232.217.159,2011
198.18.0.1,56930,198.18.0.182,443,192.168.5.2,56932,120.232.217.159,2011
198.18.0.1,56929,198.18.0.11,443,192.168.5.2,56931,120.232.217.159,2011
198.18.0.1,56933,198.18.0.182,443,192.168.5.2,56934,120.232.217.159,2011
198.18.0.1,56936,198.18.0.183,443,192.168.5.2,56938,120.232.217.159,2011
198.18.0.1,56935,198.18.0.183,443,192.168.5.2,56937,120.232.217.159,2011
198.18.0.1,56939,198.18.0.36,443,192.168.5.2,56942,120.232.217.159,2011
198.18.0.1,56940,198.18.0.184,443,192.168.5.2,56943,120.232.217.159,2011
198.18.0.1,56941,198.18.0.184,443,192.168.5.2,56944,120.232.217.159,2011
198.18.0.1,56945,198.18.0.6,443,192.168.5.2,56946,120.232.217.159,2011
198.18.0.1,56947,198.18.0.27,443,192.168.5.2,56948,120.232.217.159,2011
198.18.0.1,56949,198.18.0.206,443,192.168.5.2,56950,120.232.217.159,2011
198.18.0.1,56953,198.18.0.207,443,192.168.5.2,56954,120.232.217.159,2011
198.18.0.1,56955,198.18.0.19,443,192.168.5.2,56956,120.232.217.159,2011
198.18.0.1,56958,198.18.0.188,443,192.168.5.2,56959,120.232.217.159,2011
198.18.0.1,56957,198.18.0.188,443,192.168.5.2,56960,120.232.217.159,2011
198.18.0.1,56963,198.18.0.26,443,192.168.5.2,56964,120.232.217.159,2011
198.18.0.1,56965,198.18.0.12,443,192.168.5.2,56966,120.232.217.159,2011
198.18.0.1,56974,198.18.0.188,443,192.168.5.2,56976,120.232.217.159,2011
198.18.0.1,56967,198.18.0.188,443,192.168.5.2,56978,120.232.217.159,2011
198.18.0.1,56970,198.18.0.190,443,192.168.5.2,56977,120.232.217.159,2011
198.18.0.1,56979,198.18.0.27,443,192.168.5.2,56980,120.232.217.159,2011
198.18.0.1,56981,198.18.0.191,443,192.168.5.2,56983,120.232.217.159,2011
198.18.0.1,56985,198.18.0.12,443,192.168.5.2,56986,120.232.217.159,2011
198.18.0.1,56987,198.18.0.20,443,192.168.5.2,56988,120.232.217.159,2011
198.18.0.1,56991,198.18.0.188,443,192.168.5.2,56993,120.232.217.159,2011
198.18.0.1,56992,198.18.0.188,443,192.168.5.2,56994,120.232.217.159,2011
198.18.0.1,56989,198.18.0.20,443,192.168.5.2,56990,120.232.217.159,2011
198.18.0.1,56995,198.18.0.20,443,192.168.5.2,56996,120.232.217.159,2011
198.18.0.1,56999,198.18.0.6,443,192.168.5.2,57000,120.232.217.159,2011
198.18.0.1,57001,198.18.0.193,443,192.168.5.2,57002,120.232.217.159,2011
198.18.0.1,57003,198.18.0.19,443,192.168.5.2,57004,120.232.217.159,2011
198.18.0.1,57005,198.18.0.194,443,192.168.5.2,57006,120.232.217.159,2011
198.18.0.1,57022,198.18.0.78,443,192.168.5.2,57023,120.232.217.159,2011
198.18.0.1,57055,198.18.0.175,443,192.168.5.2,57056,120.232.217.159,2011
198.18.0.1,57057,198.18.0.180,443,192.168.5.2,57058,221.5.100.174,2011
198.18.0.1,57061,198.18.0.78,443,192.168.5.2,57062,221.5.100.174,2011
198.18.0.1,57067,198.18.0.6,443,192.168.5.2,57068,103.216.253.85,2011
198.18.0.1,57073,198.18.0.42,443,192.168.5.2,57082,103.216.253.85,2011
198.18.0.1,57071,198.18.0.42,443,192.168.5.2,57079,103.216.253.85,2011
198.18.0.1,57074,198.18.0.42,443,192.168.5.2,57078,103.216.253.85,2011
198.18.0.1,57075,198.18.0.42,443,192.168.5.2,57081,103.216.253.85,2011
198.18.0.1,57069,198.18.0.19,443,192.168.5.2,57080,103.216.253.85,2011
198.18.0.1,57072,198.18.0.42,443,192.168.5.2,57076,103.216.253.85,2011
198.18.0.1,57070,198.18.0.42,443,192.168.5.2,57077,103.216.253.85,2011
198.18.0.1,57083,198.18.0.211,443,192.168.5.2,57084,103.216.253.85,2011
198.18.0.1,57092,198.18.0.48,443,192.168.5.2,57093,103.216.253.85,2011
198.18.0.1,57117,198.18.0.6,443,192.168.5.2,57118,103.216.253.85,2011
198.18.0.1,57168,198.18.0.212,443,192.168.5.2,57169,120.232.217.159,2011
198.18.0.1,57174,198.18.0.197,443,192.168.5.2,57175,120.232.217.159,2011
198.18.0.1,57197,198.18.0.207,443,192.168.5.2,57198,221.5.100.174,2011
