,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
42,198.18.0.1,60223,198.18.0.81,443,192.168.5.2,60226,221.5.100.174,2011,198.18.0.1,60223,198.18.0.81,443,16,5963,35,5.375431,8.189356,3,open.spotify.com,192.168.5.2,60226,221.5.100.174,2011,19,7743,31,5.425946,8.22536,3
43,198.18.0.1,60228,198.18.0.83,443,192.168.5.2,60236,221.5.100.174,2011,198.18.0.1,60228,198.18.0.83,443,1453,1161069,39,5.883492,7.685103,6,encore.scdn.co,192.168.5.2,60236,221.5.100.174,2011,585,610463,34,5.936251,7.717934999999999,6
44,198.18.0.1,60227,198.18.0.83,443,192.168.5.2,60235,221.5.100.174,2011,198.18.0.1,60227,198.18.0.83,443,16,7072,38,5.883201,0.0938350000000003,2,encore.scdn.co,192.168.5.2,60235,221.5.100.174,2011,17,7937,33,5.935975,0.1409950000000002,2
45,198.18.0.1,60229,198.18.0.83,443,192.168.5.2,60237,221.5.100.174,2011,198.18.0.1,60229,198.18.0.83,443,15,7004,40,5.884645,0.0923519999999999,2,encore.scdn.co,192.168.5.2,60237,221.5.100.174,2011,20,8370,35,5.936712,0.1403069999999999,2
46,198.18.0.1,60247,198.18.0.84,443,192.168.5.2,60254,221.5.100.174,2011,198.18.0.1,60247,198.18.0.84,443,3315,2539402,51,5.891627,7.677746000000001,160,open.spotifycdn.com,192.168.5.2,60254,221.5.100.174,2011,1305,1374067,46,5.940811,7.714945999999999,160
47,198.18.0.1,60239,198.18.0.90,443,192.168.5.2,60249,221.5.100.174,2011,198.18.0.1,60239,198.18.0.90,443,18,6767,47,5.890519,7.673889,3,gae2-dealer.spotify.com,192.168.5.2,60249,221.5.100.174,2011,19,8054,41,5.940503,7.710882,3
48,198.18.0.1,60234,198.18.0.87,443,192.168.5.2,60243,221.5.100.174,2011,198.18.0.1,60234,198.18.0.87,443,38,10790,45,5.887249,7.680824,9,clienttoken.spotify.com,192.168.5.2,60243,221.5.100.174,2011,35,19400,37,5.93865,7.715553000000001,9
49,198.18.0.1,60241,198.18.0.84,443,192.168.5.2,60251,221.5.100.174,2011,198.18.0.1,60241,198.18.0.84,443,5426,4255086,49,5.891017,7.675988,20,open.spotifycdn.com,192.168.5.2,60251,221.5.100.174,2011,2059,2076760,43,5.940636,7.711798,20
50,198.18.0.1,60238,198.18.0.84,443,192.168.5.2,60250,221.5.100.174,2011,198.18.0.1,60238,198.18.0.84,443,22,10323,46,5.890193,0.0962459999999998,3,open.spotifycdn.com,192.168.5.2,60250,221.5.100.174,2011,22,10074,42,5.940516,0.1311600000000004,3
51,198.18.0.1,60230,198.18.0.83,443,192.168.5.2,60245,221.5.100.174,2011,198.18.0.1,60230,198.18.0.83,443,11,2408,41,5.884913,0.0922879999999999,1,encore.scdn.co,192.168.5.2,60245,221.5.100.174,2011,18,8276,38,5.93873,0.0951890000000004,2
52,198.18.0.1,60233,198.18.0.86,443,192.168.5.2,60248,221.5.100.174,2011,198.18.0.1,60233,198.18.0.86,443,188,54727,44,5.887038,7.680427999999999,55,api-partner.spotify.com,192.168.5.2,60248,221.5.100.174,2011,172,92101,40,5.939063,7.714621,55
53,198.18.0.1,60240,198.18.0.84,443,192.168.5.2,60252,221.5.100.174,2011,198.18.0.1,60240,198.18.0.84,443,10,2361,48,5.890745,0.0958110000000003,1,open.spotifycdn.com,192.168.5.2,60252,221.5.100.174,2011,15,4977,44,5.94068,0.1338819999999998,1
54,198.18.0.1,60231,198.18.0.83,443,192.168.5.2,60246,221.5.100.174,2011,198.18.0.1,60231,198.18.0.83,443,10,2324,42,5.885187,0.0920860000000001,1,encore.scdn.co,192.168.5.2,60246,221.5.100.174,2011,18,8179,39,5.938866,0.1030009999999999,2
55,198.18.0.1,60232,198.18.0.85,443,192.168.5.2,60242,221.5.100.174,2011,198.18.0.1,60232,198.18.0.85,443,42,10829,43,5.886748,7.68081,11,apresolve.spotify.com,192.168.5.2,60242,221.5.100.174,2011,41,17580,36,5.938632,7.717212,11
56,198.18.0.1,60244,198.18.0.88,443,192.168.5.2,60253,221.5.100.174,2011,198.18.0.1,60244,198.18.0.88,443,145,60325,50,5.891293,7.677468,35,gae2-spclient.spotify.com,192.168.5.2,60253,221.5.100.174,2011,152,87208,45,5.94068,7.718012999999999,33
57,198.18.0.1,60256,198.18.0.91,443,192.168.5.2,60259,221.5.100.174,2011,198.18.0.1,60256,198.18.0.91,443,20,7551,53,5.894889,7.670029,4,pixel.spotify.com,192.168.5.2,60259,221.5.100.174,2011,23,9204,48,5.943856,7.707487,4
58,198.18.0.1,60257,198.18.0.92,443,192.168.5.2,60260,221.5.100.174,2011,198.18.0.1,60257,198.18.0.92,443,20,7654,54,5.895873,7.668974,4,pixel-static.spotify.com,192.168.5.2,60260,221.5.100.174,2011,23,8927,49,5.945115,7.706247,4
59,198.18.0.1,60262,198.18.0.94,443,192.168.5.2,60265,221.5.100.174,2011,198.18.0.1,60262,198.18.0.94,443,22,10220,56,5.898131,7.66655,3,mosaic.scdn.co,192.168.5.2,60265,221.5.100.174,2011,24,11135,51,5.946983,7.704301999999999,3
60,198.18.0.1,60255,198.18.0.89,443,192.168.5.2,60258,221.5.100.174,2011,198.18.0.1,60255,198.18.0.89,443,22,10280,52,5.894588,7.670366,3,pl.scdn.co,192.168.5.2,60258,221.5.100.174,2011,23,11058,47,5.943818,7.710248,3
61,198.18.0.1,60263,198.18.0.97,443,192.168.5.2,60266,221.5.100.174,2011,198.18.0.1,60263,198.18.0.97,443,18,7855,57,5.899096,7.665558000000001,3,lineup-images.scdn.co,192.168.5.2,60266,221.5.100.174,2011,24,10995,52,5.947958,7.703302000000001,3
62,198.18.0.1,60261,198.18.0.93,443,192.168.5.2,60264,221.5.100.174,2011,198.18.0.1,60261,198.18.0.93,443,22,10263,55,5.897816,7.666949,3,open-exp.spotifycdn.com,192.168.5.2,60264,221.5.100.174,2011,23,11503,50,5.946924,7.707194,3
63,198.18.0.1,60268,198.18.0.98,443,192.168.5.2,60272,221.5.100.174,2011,198.18.0.1,60268,198.18.0.98,443,22,10255,59,5.901266,7.663050999999999,3,daily-mix.scdn.co,192.168.5.2,60272,221.5.100.174,2011,23,11768,55,5.950314,7.700651,3
64,198.18.0.1,60269,198.18.0.95,443,192.168.5.2,60271,221.5.100.174,2011,198.18.0.1,60269,198.18.0.95,443,20,7863,60,5.901457,7.663000000000001,4,i.scdn.co,192.168.5.2,60271,221.5.100.174,2011,24,10393,54,5.950302,7.701022000000001,4
65,198.18.0.1,60267,198.18.0.96,443,192.168.5.2,60270,221.5.100.174,2011,198.18.0.1,60267,198.18.0.96,443,20,7566,58,5.900941,7.663441000000001,4,exp.wg.spotify.com,192.168.5.2,60270,221.5.100.174,2011,23,9875,53,5.95029,7.699863,4
66,198.18.0.1,60273,198.18.0.99,443,192.168.5.2,60275,221.5.100.174,2011,198.18.0.1,60273,198.18.0.99,443,36,11773,61,5.903795,7.665685000000001,9,api.spotify.com,192.168.5.2,60275,221.5.100.174,2011,34,18223,56,5.952872,7.702903,9
67,198.18.0.1,60274,198.18.0.100,443,192.168.5.2,60276,221.5.100.174,2011,198.18.0.1,60274,198.18.0.100,443,91,20109,62,5.904056,7.664343,29,spclient.wg.spotify.com,192.168.5.2,60276,221.5.100.174,2011,85,40436,57,5.9529060000000005,7.701227999999999,29
68,198.18.0.1,60278,198.18.0.84,443,192.168.5.2,60281,221.5.100.174,2011,198.18.0.1,60278,198.18.0.84,443,10,2265,64,5.972183,0.0401280000000001,1,open.spotifycdn.com,192.168.5.2,60281,221.5.100.174,2011,16,5112,59,6.021203,0.0892420000000004,1
69,198.18.0.1,60279,198.18.0.84,443,192.168.5.2,60283,221.5.100.174,2011,198.18.0.1,60279,198.18.0.84,443,10,2329,65,5.972952,0.039384,1,open.spotifycdn.com,192.168.5.2,60283,221.5.100.174,2011,16,5335,60,6.022154,0.0848960000000005,1
70,198.18.0.1,60297,198.18.0.90,443,192.168.5.2,60298,221.5.100.174,2011,198.18.0.1,60297,198.18.0.90,443,400,273082,75,7.117481,240.020213,21,gae2-dealer.spotify.com,192.168.5.2,60298,221.5.100.174,2011,285,212756,68,7.166644,240.065759,21
71,198.18.0.1,60311,198.18.0.92,443,192.168.5.2,60313,221.5.100.174,2011,198.18.0.1,60311,198.18.0.92,443,30,11212,82,8.710971,4.858207,7,pixel-static.spotify.com,192.168.5.2,60313,221.5.100.174,2011,33,14636,75,8.760637,4.893901000000001,7
72,198.18.0.1,60324,198.18.0.109,443,192.168.5.2,60326,221.5.100.174,2011,198.18.0.1,60324,198.18.0.109,443,212,156544,93,8.765836,4.804083,8,misc.scdn.co,192.168.5.2,60326,221.5.100.174,2011,119,103803,78,8.815359,4.840468999999999,8
73,198.18.0.1,60323,198.18.0.95,443,192.168.5.2,60325,221.5.100.174,2011,198.18.0.1,60323,198.18.0.95,443,576,436902,92,8.764773,4.804297,14,i.scdn.co,192.168.5.2,60325,221.5.100.174,2011,271,254561,77,8.814607,4.844037999999999,18
74,198.18.0.1,60329,198.18.0.91,443,192.168.5.2,60330,221.5.100.174,2011,198.18.0.1,60329,198.18.0.91,443,30,11066,96,9.220632,4.349587,7,pixel.spotify.com,192.168.5.2,60330,221.5.100.174,2011,32,16387,79,9.270254,4.385624,7
75,198.18.0.1,60331,198.18.0.111,443,192.168.5.2,60332,221.5.100.174,2011,198.18.0.1,60331,198.18.0.111,443,30,12013,97,9.229041,4.339834999999999,7,www.spotify.com,192.168.5.2,60332,221.5.100.174,2011,32,15450,80,9.278238,4.3763190000000005,7
76,198.18.0.1,60333,198.18.0.115,443,192.168.5.2,60334,221.5.100.174,2011,198.18.0.1,60333,198.18.0.115,443,10539,8407134,99,9.796046,3.773645,20,web-sdk-assets.spotifycdn.com,192.168.5.2,60334,221.5.100.174,2011,3884,3933862,81,9.845403,3.8103260000000017,20
77,198.18.0.1,60335,198.18.0.115,443,192.168.5.2,60336,221.5.100.174,2011,198.18.0.1,60335,198.18.0.115,443,10,2339,100,9.799412,0.0835629999999998,1,web-sdk-assets.spotifycdn.com,192.168.5.2,60336,221.5.100.174,2011,16,9386,82,9.848757,0.0825800000000001,2
