,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
126,198.18.0.1,51225,198.18.1.4,443,192.168.5.2,51227,103.216.253.85,2011,198.18.0.1,51225,198.18.1.4,443,39,15306,43,5.11887,7.172406,9,mail.google.com,192.168.5.2,51227,103.216.253.85,2011,40,19576,28,5.119031,7.207886,9
127,198.18.0.1,51228,198.18.1.4,443,192.168.5.2,51229,103.216.253.85,2011,198.18.0.1,51228,198.18.1.4,443,24,11983,44,5.12132,7.168889000000001,4,mail.google.com,192.168.5.2,51229,103.216.253.85,2011,25,12121,29,5.121828,7.204384999999999,4
128,198.18.0.1,51230,198.18.0.33,443,192.168.5.2,51231,103.216.253.85,2011,198.18.0.1,51230,198.18.0.33,443,117,80964,45,6.426601,5.863947,7,lh3.googleusercontent.com,192.168.5.2,51231,103.216.253.85,2011,77,61346,30,6.426863,5.905519000000001,7
129,198.18.0.1,51232,198.18.0.34,443,192.168.5.2,51233,103.216.253.85,2011,198.18.0.1,51232,198.18.0.34,443,162,116275,46,6.438786,5.852081999999999,7,fonts.gstatic.com,192.168.5.2,51233,103.216.253.85,2011,90,73068,31,6.439281,5.891708,7
130,198.18.0.1,51234,198.18.0.32,443,192.168.5.2,51235,103.216.253.85,2011,198.18.0.1,51234,198.18.0.32,443,155,102698,47,6.523537,5.767274,17,ssl.gstatic.com,192.168.5.2,51235,103.216.253.85,2011,104,80491,32,6.523898,5.8098160000000005,17
131,198.18.0.1,51239,198.18.0.41,443,192.168.5.2,51241,103.216.253.85,2011,198.18.0.1,51239,198.18.0.41,443,73,30350,50,8.739436,3.5523050000000005,13,play.google.com,192.168.5.2,51241,103.216.253.85,2011,64,34041,35,8.73957,3.588139,13
132,198.18.0.1,51238,198.18.0.41,443,192.168.5.2,51240,103.216.253.85,2011,198.18.0.1,51238,198.18.0.41,443,11,2345,49,8.739161,0.1037379999999998,1,play.google.com,192.168.5.2,51240,103.216.253.85,2011,20,13157,34,8.739569,0.1260659999999998,2
133,198.18.0.1,51242,198.18.0.36,443,192.168.5.2,51243,103.216.253.85,2011,198.18.0.1,51242,198.18.0.36,443,1335,1059323,51,8.75753,3.533425000000001,17,www.gstatic.com,192.168.5.2,51243,103.216.253.85,2011,577,569040,36,8.759423,3.574255000000001,17
134,198.18.0.1,51244,198.18.0.38,443,192.168.5.2,51245,103.216.253.85,2011,198.18.0.1,51244,198.18.0.38,443,33,11629,52,9.096738,3.194707,7,content-autofill.googleapis.com,192.168.5.2,51245,103.216.253.85,2011,33,17581,37,9.096994,3.233366,7
135,198.18.0.1,51246,198.18.0.41,443,192.168.5.2,51247,103.216.253.85,2011,198.18.0.1,51246,198.18.0.41,443,44,17204,53,9.874109,2.417726,7,play.google.com,192.168.5.2,51247,103.216.253.85,2011,36,18796,38,9.874131,2.464582,7
136,198.18.0.1,51252,198.18.0.23,5228,192.168.5.2,51253,103.216.253.85,2011,198.18.0.1,51252,198.18.0.23,5228,40,15814,56,12.341474,54.505721,4,mtalk.google.com,192.168.5.2,51253,103.216.253.85,2011,40,16678,40,12.342099,54.54078500000001,4
137,198.18.0.1,51255,198.18.0.22,443,192.168.5.2,51257,103.216.253.85,2011,198.18.0.1,51255,198.18.0.22,443,53,20210,58,12.519199,54.356876,7,update.googleapis.com,192.168.5.2,51257,103.216.253.85,2011,49,22007,41,12.520647,54.394912000000005,7
138,198.18.0.1,51254,198.18.0.21,443,192.168.5.2,51256,103.216.253.85,2011,198.18.0.1,51254,198.18.0.21,443,50,18404,57,12.518824,54.356999,7,clients2.google.com,192.168.5.2,51256,103.216.253.85,2011,48,20594,42,12.520647,54.399298,7
139,198.18.0.1,51258,198.18.0.24,443,192.168.5.2,51259,103.216.253.85,2011,198.18.0.1,51258,198.18.0.24,443,60,19316,59,12.648681,54.227911000000006,11,android.clients.google.com,192.168.5.2,51259,103.216.253.85,2011,50,22445,43,12.648898,54.27356,11
140,198.18.0.1,51260,198.18.0.10,443,192.168.5.2,51262,103.216.253.85,2011,198.18.0.1,51260,198.18.0.10,443,91,45314,60,12.91801,53.957456,15,accounts.google.com,192.168.5.2,51262,103.216.253.85,2011,99,55611,44,12.918169,53.994437,15
141,198.18.0.1,51261,198.18.0.16,443,192.168.5.2,51264,103.216.253.85,2011,198.18.0.1,51261,198.18.0.16,443,48,11243,61,12.91905,53.957397,9,www.googleapis.com,192.168.5.2,51264,103.216.253.85,2011,47,19455,45,12.919051,53.998655,9
142,198.18.0.1,51266,198.18.0.27,443,192.168.5.2,51267,103.216.253.85,2011,198.18.0.1,51266,198.18.0.27,443,67,20845,63,12.924657,53.95231600000001,13,optimizationguide-pa.googleapis.com,192.168.5.2,51267,103.216.253.85,2011,67,31604,47,12.924931,53.992257,13
143,198.18.0.1,51263,198.18.0.80,443,192.168.5.2,51265,103.216.253.85,2011,198.18.0.1,51263,198.18.0.80,443,34,13332,62,12.919731,53.96088400000001,4,accountcapabilities-pa.googleapis.com,192.168.5.2,51265,103.216.253.85,2011,31,12382,46,12.91964,54.007169000000005,4
144,198.18.0.1,51268,198.18.1.4,443,192.168.5.2,51269,103.216.253.85,2011,198.18.0.1,51268,198.18.1.4,443,45002,37531963,64,13.166962,53.707015,575,mail.google.com,192.168.5.2,51269,103.216.253.85,2011,31676,31595515,48,13.167169,53.74331,565
145,198.18.0.1,51272,198.18.0.85,443,192.168.5.2,51273,103.216.253.85,2011,198.18.0.1,51272,198.18.0.85,443,46,18959,66,13.52708,53.34920700000001,7,accounts.google.com.hk,192.168.5.2,51273,103.216.253.85,2011,46,21792,50,13.527242,53.386292,7
146,198.18.0.1,51274,198.18.0.41,443,192.168.5.2,51275,103.216.253.85,2011,198.18.0.1,51274,198.18.0.41,443,1368,1008458,67,14.540157,52.334353,78,play.google.com,192.168.5.2,51275,103.216.253.85,2011,1662,1279148,51,14.542959,52.37437,78
147,198.18.0.1,51276,198.18.0.32,443,192.168.5.2,51277,103.216.253.85,2011,198.18.0.1,51276,198.18.0.32,443,705,357048,68,14.643437,52.23081,59,ssl.gstatic.com,192.168.5.2,51277,103.216.253.85,2011,464,344560,52,14.643824,52.273338,59
