,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
60,198.18.0.1,59267,198.18.0.35,443,192.168.5.2,59268,221.5.100.174,2011,198.18.0.1,59267,198.18.0.35,443,71,20369,74,26.665197,29.676405000000003,21,clients6.google.com,192.168.5.2,59268,221.5.100.174,2011,77,33903,71,26.663686,29.713092000000003,21
61,198.18.0.1,59269,198.18.0.37,443,192.168.5.2,59272,221.5.100.174,2011,198.18.0.1,59269,198.18.0.37,443,45,26261,75,26.720266,0.104457,3,drivefrontend-pa.clients6.google.com,192.168.5.2,59272,221.5.100.174,2011,29,18997,73,26.719102,0.143737999999999,4
62,198.18.0.1,59270,198.18.0.37,443,192.168.5.2,59271,221.5.100.174,2011,198.18.0.1,59270,198.18.0.37,443,112,32196,76,26.720511,29.623231,26,drivefrontend-pa.clients6.google.com,192.168.5.2,59271,221.5.100.174,2011,105,46635,72,26.719098,29.661088000000003,24
63,198.18.0.1,59273,198.18.0.37,443,192.168.5.2,59274,221.5.100.174,2011,198.18.0.1,59273,198.18.0.37,443,10,2346,77,26.75108,0.0737659999999991,1,drivefrontend-pa.clients6.google.com,192.168.5.2,59274,221.5.100.174,2011,23,16064,74,26.750911,0.0949410000000021,2
65,198.18.0.1,59277,198.18.0.40,443,192.168.5.2,59278,221.5.100.174,2011,198.18.0.1,59277,198.18.0.40,443,53,24526,79,26.942674,29.401622,9,waa-pa.clients6.google.com,192.168.5.2,59278,221.5.100.174,2011,45,26064,76,26.941203,29.440068,9
66,198.18.0.1,59279,198.18.0.35,443,192.168.5.2,59280,221.5.100.174,2011,198.18.0.1,59279,198.18.0.35,443,26840,22527699,80,27.012848,29.330466999999995,237,clients6.google.com,192.168.5.2,59280,221.5.100.174,2011,23041,22784538,77,27.010793,29.370387,239
67,198.18.0.1,59281,198.18.0.37,443,192.168.5.2,59282,221.5.100.174,2011,198.18.0.1,59281,198.18.0.37,443,251,144073,81,27.067774,29.276274,43,drivefrontend-pa.clients6.google.com,192.168.5.2,59282,221.5.100.174,2011,293,167809,78,27.066058,29.315273,43
68,198.18.0.1,59283,198.18.0.40,443,192.168.5.2,59284,221.5.100.174,2011,198.18.0.1,59283,198.18.0.40,443,111,71415,82,27.102781,29.24136,9,waa-pa.clients6.google.com,192.168.5.2,59284,221.5.100.174,2011,74,54482,79,27.103295,29.276932,9
70,198.18.0.1,59287,198.18.0.11,443,192.168.5.2,59288,221.5.100.174,2011,198.18.0.1,59287,198.18.0.11,443,87,53068,84,27.231623,29.113115,11,www.google.com,192.168.5.2,59288,221.5.100.174,2011,68,44536,81,27.231479,29.148913,11
71,198.18.0.1,59289,198.18.0.42,443,192.168.5.2,59290,221.5.100.174,2011,198.18.0.1,59289,198.18.0.42,443,52,24015,85,27.692201,28.652321,9,people-pa.clients6.google.com,192.168.5.2,59290,221.5.100.174,2011,51,30811,82,27.690616,28.690619,9
72,198.18.0.1,59291,198.18.0.43,443,192.168.5.2,59292,221.5.100.174,2011,198.18.0.1,59291,198.18.0.43,443,51,23387,86,27.983742,28.359099,7,addons-pa.clients6.google.com,192.168.5.2,59292,221.5.100.174,2011,40,21497,83,27.982428,28.395578,7
73,198.18.0.1,59295,198.18.0.43,443,192.168.5.2,59296,221.5.100.174,2011,198.18.0.1,59295,198.18.0.43,443,50,24263,88,28.297675,28.046176,7,addons-pa.clients6.google.com,192.168.5.2,59296,221.5.100.174,2011,49,25877,85,28.295747,28.084459000000003,7
74,198.18.0.1,59297,198.18.0.34,443,192.168.5.2,59298,221.5.100.174,2011,198.18.0.1,59297,198.18.0.34,443,36,14149,89,28.707994,27.635431000000004,7,fonts.gstatic.com,192.168.5.2,59298,221.5.100.174,2011,36,18058,86,28.706484,27.672048,7
75,198.18.0.1,59301,198.18.0.32,443,192.168.5.2,59302,221.5.100.174,2011,198.18.0.1,59301,198.18.0.32,443,34,14304,91,30.80279,25.538665,7,ssl.gstatic.com,192.168.5.2,59302,221.5.100.174,2011,33,18818,88,30.801714,25.578346,7
77,198.18.0.1,59305,198.18.0.44,443,192.168.5.2,59306,221.5.100.174,2011,198.18.0.1,59305,198.18.0.44,443,66,39298,93,31.018201,25.326658,7,ogs.google.com,192.168.5.2,59306,221.5.100.174,2011,65,41332,90,31.017081,25.363272,7
78,198.18.0.1,59307,198.18.0.46,443,192.168.5.2,59308,221.5.100.174,2011,198.18.0.1,59307,198.18.0.46,443,280,202423,94,31.02521,25.319789,13,docs.google.com,192.168.5.2,59308,221.5.100.174,2011,167,137805,91,31.023915,25.357244,13
79,198.18.0.1,59309,198.18.0.47,443,192.168.5.2,59310,221.5.100.174,2011,198.18.0.1,59309,198.18.0.47,443,864,679238,95,31.077615,25.266838,15,contacts.google.com,192.168.5.2,59310,221.5.100.174,2011,398,379630,92,31.076497,25.303789,15
80,198.18.0.1,59316,198.18.0.48,443,192.168.5.2,59317,221.5.100.174,2011,198.18.0.1,59316,198.18.0.48,443,70,26610,97,31.718215,24.623726,13,signaler-pa.clients6.google.com,192.168.5.2,59317,221.5.100.174,2011,61,30245,94,31.716547,24.660208000000004,13
81,198.18.0.1,59318,198.18.0.48,443,192.168.5.2,59319,221.5.100.174,2011,198.18.0.1,59318,198.18.0.48,443,74,30165,98,31.994189,24.350718,11,signaler-pa.clients6.google.com,192.168.5.2,59319,221.5.100.174,2011,67,35941,95,31.992498,24.387874,11
82,198.18.0.1,59320,198.18.0.86,443,192.168.5.2,59321,221.5.100.174,2011,198.18.0.1,59320,198.18.0.86,443,54,24968,99,40.853746,15.490184999999997,9,drive-thirdparty.googleusercontent.com,192.168.5.2,59321,221.5.100.174,2011,41,26216,96,40.852698,15.527548000000005,9
