No.,Time,Source,Destination,Protocol,Length,Source Port,Destination Port,Server Name,TCP Stream index,UDP Stream index,TCP Segment Len,Info
20954,177.207063,120.232.217.159,192.168.5.2,TCP,78,2011.0,61014.0,,114.0,,0.0,[TCP Keep-Alive ACK] 2011  >  61014 [ACK] Seq=12054 Ack=11254 Win=43008 Len=0 TSval=676344309 TSecr=1397765852 SLE=11253 SRE=11254
20955,177.267966,192.168.5.2,239.255.255.250,UDP/XML,698,,,,,198.0,,58914  >  3702 Len=656
20956,177.268434,fe80::8a7:202d:29e0:8e1a,ff02::c,UDP/XML,718,,,,,197.0,,58915  >  3702 Len=656
20957,177.283129,192.168.5.2,221.5.100.174,TCP,55,60906.0,2011.0,,70.0,,1.0,[TCP Keep-Alive] 60906  >  2011 [ACK] Seq=7252 Ack=234979 Win=131328 Len=1
20958,177.316635,221.5.100.174,192.168.5.2,TCP,78,2011.0,60906.0,,70.0,,0.0,[TCP Keep-Alive ACK] 2011  >  60906 [ACK] Seq=234979 Ack=7253 Win=43008 Len=0 TSval=1596635108 TSecr=1397750902 SLE=7252 SRE=7253
20959,177.6239,192.168.5.2,239.255.255.250,UDP/XML,698,,,,,198.0,,58914  >  3702 Len=656
20960,177.624152,fe80::8a7:202d:29e0:8e1a,ff02::c,UDP/XML,718,,,,,197.0,,58915  >  3702 Len=656
20961,177.7514,192.168.5.2,221.5.100.174,TCP,55,60914.0,2011.0,,74.0,,1.0,[TCP Keep-Alive] 60914  >  2011 [ACK] Seq=10059 Ack=255184 Win=131328 Len=1
20962,177.789005,221.5.100.174,192.168.5.2,TCP,78,2011.0,60914.0,,74.0,,0.0,[TCP Keep-Alive ACK] 2011  >  60914 [ACK] Seq=255184 Ack=10060 Win=43008 Len=0 TSval=1596635580 TSecr=1397901849 SLE=10059 SRE=10060
20963,177.81088,192.168.5.2,221.5.100.174,TCP,55,60908.0,2011.0,,71.0,,1.0,[TCP Keep-Alive] 60908  >  2011 [ACK] Seq=8522 Ack=4785 Win=130304 Len=1
20964,177.84568,221.5.100.174,192.168.5.2,TCP,78,2011.0,60908.0,,71.0,,0.0,[TCP Keep-Alive ACK] 2011  >  60908 [ACK] Seq=4785 Ack=8523 Win=43008 Len=0 TSval=1596635636 TSecr=1397751365 SLE=8522 SRE=8523
20965,177.890697,192.168.5.2,221.5.100.174,TCP,55,60857.0,2011.0,,43.0,,1.0,[TCP Keep-Alive] 60857  >  2011 [ACK] Seq=10397 Ack=5410 Win=131328 Len=1
20966,177.92464,221.5.100.174,192.168.5.2,TCP,78,2011.0,60857.0,,43.0,,0.0,[TCP Keep-Alive ACK] 2011  >  60857 [ACK] Seq=5410 Ack=10398 Win=43008 Len=0 TSval=1596635715 TSecr=1397751448 SLE=10397 SRE=10398
20967,177.999068,192.168.5.2,221.5.100.174,TCP,55,60873.0,2011.0,,51.0,,1.0,[TCP Keep-Alive] 60873  >  2011 [ACK] Seq=50171 Ack=1895252 Win=3163904 Len=1
20968,178.032627,221.5.100.174,192.168.5.2,TCP,78,2011.0,60873.0,,51.0,,0.0,[TCP Keep-Alive ACK] 2011  >  60873 [ACK] Seq=1895252 Ack=50172 Win=65536 Len=0 TSval=1596635824 TSecr=1397781646 SLE=50171 SRE=50172
20969,178.093749,192.168.5.2,221.5.100.174,TCP,55,60917.0,2011.0,,76.0,,1.0,[TCP Keep-Alive] 60917  >  2011 [ACK] Seq=6703 Ack=277995 Win=131328 Len=1
20970,178.127041,221.5.100.174,192.168.5.2,TCP,78,2011.0,60917.0,,76.0,,0.0,[TCP Keep-Alive ACK] 2011  >  60917 [ACK] Seq=277995 Ack=6704 Win=43008 Len=0 TSval=1596635918 TSecr=1397751712 SLE=6703 SRE=6704
20971,178.205777,192.168.5.2,221.5.100.174,TCP,55,60912.0,2011.0,,73.0,,1.0,[TCP Keep-Alive] 60912  >  2011 [ACK] Seq=10826 Ack=46868 Win=130560 Len=1
20972,178.238664,221.5.100.174,192.168.5.2,TCP,78,2011.0,60912.0,,73.0,,0.0,[TCP Keep-Alive ACK] 2011  >  60912 [ACK] Seq=46868 Ack=10827 Win=43008 Len=0 TSval=1596636030 TSecr=1397751846 SLE=10826 SRE=10827
20973,178.329198,192.168.5.2,221.5.100.174,TCP,55,60851.0,2011.0,,41.0,,1.0,[TCP Keep-Alive] 60851  >  2011 [ACK] Seq=11868 Ack=5511 Win=131072 Len=1
20974,178.329351,192.168.5.2,239.255.255.250,UDP/XML,698,,,,,198.0,,58914  >  3702 Len=656
20975,178.34481,fe80::8a7:202d:29e0:8e1a,ff02::c,UDP/XML,718,,,,,197.0,,58915  >  3702 Len=656
20976,178.363256,221.5.100.174,192.168.5.2,TCP,78,2011.0,60851.0,,41.0,,0.0,[TCP Keep-Alive ACK] 2011  >  60851 [ACK] Seq=5511 Ack=11869 Win=43008 Len=0 TSval=1596636154 TSecr=1397751890 SLE=11868 SRE=11869
20977,178.456682,192.168.5.2,221.5.100.174,HTTP,1004,60992.0,2011.0,,105.0,,938.0,Continuation
20978,178.497574,221.5.100.174,192.168.5.2,TCP,656,2011.0,60992.0,,105.0,,590.0,"2011  >  60992 [PSH, ACK] Seq=2834933 Ack=24975 Win=43008 Len=590 TSval=1596636288 TSecr=1397917519 [TCP PDU reassembled in 23033]"
20979,178.498407,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2835523 Ack=24975 Win=43008 Len=1428 TSval=1596636289 TSecr=1397917519 [TCP PDU reassembled in 23033]
20980,178.498437,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2836951 Win=1050880 Len=0 TSval=1397917561 TSecr=1596636288
20981,178.498645,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2836951 Ack=24975 Win=43008 Len=1428 TSval=1596636289 TSecr=1397917519 [TCP PDU reassembled in 23033]
20982,178.498645,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2838379 Ack=24975 Win=43008 Len=1428 TSval=1596636289 TSecr=1397917519 [TCP PDU reassembled in 23033]
20983,178.49868,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2839807 Win=1050880 Len=0 TSval=1397917561 TSecr=1596636289
20984,178.498936,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2839807 Ack=24975 Win=43008 Len=1428 TSval=1596636289 TSecr=1397917519 [TCP PDU reassembled in 23033]
20985,178.498936,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2841235 Ack=24975 Win=43008 Len=1428 TSval=1596636289 TSecr=1397917519 [TCP PDU reassembled in 23033]
20986,178.498936,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2842663 Ack=24975 Win=43008 Len=1428 TSval=1596636289 TSecr=1397917519 [TCP PDU reassembled in 23033]
20987,178.498958,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2844091 Win=1050880 Len=0 TSval=1397917562 TSecr=1596636289
20988,178.499212,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,"2011  >  60992 [PSH, ACK] Seq=2844091 Ack=24975 Win=43008 Len=1428 TSval=1596636289 TSecr=1397917519 [TCP PDU reassembled in 23033]"
20989,178.499212,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2845519 Ack=24975 Win=43008 Len=1428 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]
20990,178.499242,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2846947 Win=1050880 Len=0 TSval=1397917562 TSecr=1596636289
20991,178.499504,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2846947 Ack=24975 Win=43008 Len=1428 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]
20992,178.499504,221.5.100.174,192.168.5.2,TCP,264,2011.0,60992.0,,105.0,,198.0,"2011  >  60992 [PSH, ACK] Seq=2848375 Ack=24975 Win=43008 Len=198 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]"
20993,178.499504,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2848573 Ack=24975 Win=43008 Len=1428 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]
20994,178.499547,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2850001 Win=1050880 Len=0 TSval=1397917562 TSecr=1596636290
20995,178.499809,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2850001 Ack=24975 Win=43008 Len=1428 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]
20996,178.499809,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2851429 Ack=24975 Win=43008 Len=1428 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]
20997,178.499809,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2852857 Ack=24975 Win=43008 Len=1428 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]
20998,178.499858,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2854285 Win=1050880 Len=0 TSval=1397917563 TSecr=1596636290
20999,178.500122,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2854285 Ack=24975 Win=43008 Len=1428 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]
21000,178.500122,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2855713 Ack=24975 Win=43008 Len=1428 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]
21001,178.500146,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2857141 Win=1050880 Len=0 TSval=1397917563 TSecr=1596636290
21002,178.50041,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,"2011  >  60992 [PSH, ACK] Seq=2857141 Ack=24975 Win=43008 Len=1428 TSval=1596636290 TSecr=1397917519 [TCP PDU reassembled in 23033]"
21003,178.50041,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2858569 Ack=24975 Win=43008 Len=1428 TSval=1596636291 TSecr=1397917519 [TCP PDU reassembled in 23033]
21004,178.50041,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2859997 Ack=24975 Win=43008 Len=1428 TSval=1596636291 TSecr=1397917519 [TCP PDU reassembled in 23033]
21005,178.500437,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2861425 Win=1050880 Len=0 TSval=1397917563 TSecr=1596636290
21006,178.500706,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2861425 Ack=24975 Win=43008 Len=1428 TSval=1596636291 TSecr=1397917519 [TCP PDU reassembled in 23033]
21007,178.500706,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2862853 Ack=24975 Win=43008 Len=1428 TSval=1596636291 TSecr=1397917519 [TCP PDU reassembled in 23033]
21008,178.500742,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2864281 Win=1050880 Len=0 TSval=1397917564 TSecr=1596636291
21009,178.501001,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2864281 Ack=24975 Win=43008 Len=1428 TSval=1596636291 TSecr=1397917519 [TCP PDU reassembled in 23033]
21010,178.501001,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2865709 Ack=24975 Win=43008 Len=1428 TSval=1596636291 TSecr=1397917519 [TCP PDU reassembled in 23033]
21011,178.501022,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2867137 Win=1050880 Len=0 TSval=1397917564 TSecr=1596636291
21012,178.501832,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,"2011  >  60992 [PSH, ACK] Seq=2867137 Ack=24975 Win=43008 Len=1428 TSval=1596636291 TSecr=1397917519 [TCP PDU reassembled in 23033]"
21013,178.501832,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2868565 Ack=24975 Win=43008 Len=1428 TSval=1596636292 TSecr=1397917519 [TCP PDU reassembled in 23033]
21014,178.501832,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2869993 Ack=24975 Win=43008 Len=1428 TSval=1596636292 TSecr=1397917519 [TCP PDU reassembled in 23033]
21015,178.501832,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2871421 Ack=24975 Win=43008 Len=1428 TSval=1596636292 TSecr=1397917519 [TCP PDU reassembled in 23033]
21016,178.501832,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2872849 Ack=24975 Win=43008 Len=1428 TSval=1596636292 TSecr=1397917519 [TCP PDU reassembled in 23033]
21017,178.501832,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2874277 Ack=24975 Win=43008 Len=1428 TSval=1596636292 TSecr=1397917519 [TCP PDU reassembled in 23033]
21018,178.501832,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2875705 Ack=24975 Win=43008 Len=1428 TSval=1596636292 TSecr=1397917519 [TCP PDU reassembled in 23033]
21019,178.501832,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,"2011  >  60992 [PSH, ACK] Seq=2877133 Ack=24975 Win=43008 Len=1428 TSval=1596636292 TSecr=1397917519 [TCP PDU reassembled in 23033]"
21020,178.501876,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2878561 Win=1050880 Len=0 TSval=1397917565 TSecr=1596636291
21021,178.502059,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2878561 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21022,178.502059,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2879989 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21023,178.502089,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2881417 Win=1050880 Len=0 TSval=1397917565 TSecr=1596636293
21024,178.502367,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2881417 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21025,178.502367,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2882845 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21026,178.502382,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2884273 Win=1050880 Len=0 TSval=1397917565 TSecr=1596636293
21027,178.50263,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2884273 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21028,178.50263,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2885701 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21029,178.502645,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2887129 Win=1050880 Len=0 TSval=1397917565 TSecr=1596636293
21030,178.502722,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,"2011  >  60992 [PSH, ACK] Seq=2887129 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]"
21031,178.503562,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2888557 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21032,178.503562,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2889985 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21033,178.503562,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2891413 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21034,178.503562,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2892841 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21035,178.503562,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2894269 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21036,178.503562,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2895697 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]
21037,178.503598,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2897125 Win=1050880 Len=0 TSval=1397917566 TSecr=1596636293
21038,178.503794,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,"2011  >  60992 [PSH, ACK] Seq=2897125 Ack=24975 Win=43008 Len=1428 TSval=1596636293 TSecr=1397917519 [TCP PDU reassembled in 23033]"
21039,178.503794,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2898553 Ack=24975 Win=43008 Len=1428 TSval=1596636294 TSecr=1397917519 [TCP PDU reassembled in 23033]
21040,178.503794,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2899981 Ack=24975 Win=43008 Len=1428 TSval=1596636294 TSecr=1397917519 [TCP PDU reassembled in 23033]
21041,178.503823,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2901409 Win=1050880 Len=0 TSval=1397917567 TSecr=1596636293
21042,178.504078,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2901409 Ack=24975 Win=43008 Len=1428 TSval=1596636294 TSecr=1397917519 [TCP PDU reassembled in 23033]
21043,178.504078,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2902837 Ack=24975 Win=43008 Len=1428 TSval=1596636294 TSecr=1397917519 [TCP PDU reassembled in 23033]
21044,178.504109,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2904265 Win=1050880 Len=0 TSval=1397917567 TSecr=1596636294
21045,178.504358,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2904265 Ack=24975 Win=43008 Len=1428 TSval=1596636294 TSecr=1397917519 [TCP PDU reassembled in 23033]
21046,178.504465,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2905693 Ack=24975 Win=43008 Len=1428 TSval=1596636294 TSecr=1397917519 [TCP PDU reassembled in 23033]
21047,178.504465,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,"2011  >  60992 [PSH, ACK] Seq=2907121 Ack=24975 Win=43008 Len=1428 TSval=1596636294 TSecr=1397917519 [TCP PDU reassembled in 23033]"
21048,178.504492,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2908549 Win=1050880 Len=0 TSval=1397917567 TSecr=1596636294
21049,178.5047,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2908549 Ack=24975 Win=43008 Len=1428 TSval=1596636295 TSecr=1397917519 [TCP PDU reassembled in 23033]
21050,178.5047,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2909977 Ack=24975 Win=43008 Len=1428 TSval=1596636295 TSecr=1397917519 [TCP PDU reassembled in 23033]
21051,178.504722,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2911405 Win=1050880 Len=0 TSval=1397917568 TSecr=1596636295
21052,178.504976,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2911405 Ack=24975 Win=43008 Len=1428 TSval=1596636295 TSecr=1397917519 [TCP PDU reassembled in 23033]
21053,178.504989,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2912833 Win=1050880 Len=0 TSval=1397917568 TSecr=1596636295
21054,178.505233,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2912833 Ack=24975 Win=43008 Len=1428 TSval=1596636295 TSecr=1397917519 [TCP PDU reassembled in 23033]
21055,178.505233,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2914261 Ack=24975 Win=43008 Len=1428 TSval=1596636295 TSecr=1397917519 [TCP PDU reassembled in 23033]
21056,178.505233,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2915689 Ack=24975 Win=43008 Len=1428 TSval=1596636295 TSecr=1397917519 [TCP PDU reassembled in 23033]
21057,178.505252,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2917117 Win=1050880 Len=0 TSval=1397917568 TSecr=1596636295
21058,178.505346,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,"2011  >  60992 [PSH, ACK] Seq=2917117 Ack=24975 Win=43008 Len=1428 TSval=1596636295 TSecr=1397917519 [TCP PDU reassembled in 23033]"
21059,178.50536,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2918545 Win=1050880 Len=0 TSval=1397917568 TSecr=1596636295
21060,178.505496,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2918545 Ack=24975 Win=43008 Len=1428 TSval=1596636296 TSecr=1397917519 [TCP PDU reassembled in 23033]
21061,178.505733,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2919973 Ack=24975 Win=43008 Len=1428 TSval=1596636296 TSecr=1397917519 [TCP PDU reassembled in 23033]
21062,178.505733,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2921401 Ack=24975 Win=43008 Len=1428 TSval=1596636296 TSecr=1397917519 [TCP PDU reassembled in 23033]
21063,178.505733,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2922829 Ack=24975 Win=43008 Len=1428 TSval=1596636296 TSecr=1397917519 [TCP PDU reassembled in 23033]
21064,178.50575,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2924257 Win=1050880 Len=0 TSval=1397917569 TSecr=1596636296
21065,178.506141,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2924257 Ack=24975 Win=43008 Len=1428 TSval=1596636296 TSecr=1397917519 [TCP PDU reassembled in 23033]
21066,178.506141,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2925685 Ack=24975 Win=43008 Len=1428 TSval=1596636296 TSecr=1397917519 [TCP PDU reassembled in 23033]
21067,178.506159,192.168.5.2,221.5.100.174,TCP,66,60992.0,2011.0,,105.0,,0.0,60992  >  2011 [ACK] Seq=24975 Ack=2927113 Win=1050880 Len=0 TSval=1397917569 TSecr=1596636296
21068,178.506383,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,"2011  >  60992 [PSH, ACK] Seq=2927113 Ack=24975 Win=43008 Len=1428 TSval=1596636296 TSecr=1397917519 [TCP PDU reassembled in 23033]"
21069,178.506383,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60992.0,,105.0,,1428.0,2011  >  60992 [ACK] Seq=2928541 Ack=24975 Win=43008 Len=1428 TSval=1596636297 TSecr=1397917519 [TCP PDU reassembled in 23033]
